0,0500
-0,0500
0,0500
0,0583
-0,0214
0,0780
0,0295
0,0500
-0,0500
0,0616
0,1000
-0,0800
0,1200
-0,0300
0,0650
0,1450
-0,0650
0,0420
0,1800
-0,0950
0,0320
0,2100
-0,0120
0,0890
0,1650
-0,0750
0,0580
0,2250
-0,0400
0,0750
0,1950
-0,0550
0,0480
0,1350
-0,0850
0,0680
0,2400
-0,0200
0,0920
0,1720
-0,0680
0,0380
0,2650
-0,0450
0,0820
0,1480
-0,0720
0,0620
0,2800
-0,0350 
